model,model_family,model_params_B,n_layers_total,ablated_concept,measured_concept,on_target,cav_method,layer_condition,layer_numeric,layer_depth_frac,layer_type,alpha,auc,baseline_auc,delta_auc,syn_mean,ant_mean,gap,baseline_syn_mean,baseline_nonsyn_mean,baseline_gap,n_syn_pairs,n_ant_pairs,n_comparisons,on_target_bool,auc_drop,baseline_passes_chance,concept_category,measured_concept_category,same_category,n_concepts_evaluated
gpt2_small,text,0.124,12,pirate,fisherman,False,mean_diff,L10,10,0.83,single_deep,6.0,0.8875,0.8875,0.0,0.9996949911117554,0.9994518980383873,0.00024309307336811692,0.9996949911117554,0.9994518980383873,0.00024309307336811692,10,8,80,0,0.0,1,profession,profession,1,20
gpt2_small,text,0.124,12,pirate,tailor,False,mean_diff,L10,10,0.83,single_deep,6.0,0.775,0.775,0.0,0.9996613085269928,0.9994079247117043,0.0002533838152884993,0.9996613085269928,0.9994079247117043,0.0002533838152884993,10,8,80,0,0.0,1,profession,profession,1,20
gpt2_small,text,0.124,12,pirate,doctor,False,mean_diff,L10,10,0.83,single_deep,6.0,0.75,0.75,0.0,0.9997332274913788,0.9996363818645477,9.68456268310991e-05,0.9997332274913788,0.9996363818645477,9.68456268310991e-05,10,8,80,0,0.0,1,profession,profession,1,20
gpt2_small,text,0.124,12,pirate,pirate,True,mean_diff,L10,10,0.83,single_deep,10.0,0.7125,0.7125,0.0,0.9995441198348999,0.9995992481708527,-5.5128335952780994e-05,0.9995441198348999,0.9995992481708527,-5.5128335952780994e-05,10,8,80,1,0.0,1,profession,profession,1,20
gpt2_small,text,0.124,12,pirate,fisherman,False,mean_diff,L10,10,0.83,single_deep,10.0,0.8875,0.8875,0.0,0.9996949911117554,0.9994518980383873,0.00024309307336811692,0.9996949911117554,0.9994518980383873,0.00024309307336811692,10,8,80,0,0.0,1,profession,profession,1,20
gpt2_small,text,0.124,12,pirate,carpenter,False,mean_diff,L10,10,0.83,single_deep,10.0,0.6,0.6,0.0,0.9996031284332275,0.9994245320558548,0.0001785963773727195,0.9996031284332275,0.9994245320558548,0.0001785963773727195,10,8,80,0,0.0,1,profession,profession,1,20
gpt2_small,text,0.124,12,pirate,toothbrush,False,mean_diff,L10,10,0.83,single_deep,10.0,0.65,0.65,0.0,0.999558436870575,0.9994059279561043,0.00015250891447071702,0.999558436870575,0.9994059279561043,0.00015250891447071702,10,8,80,0,0.0,1,profession,object,0,20
gpt2_small,text,0.124,12,pirate,pirate,True,mean_diff,L10,10,0.83,single_deep,15.0,0.7125,0.7125,0.0,0.9995441198348999,0.9995992481708527,-5.5128335952780994e-05,0.9995441198348999,0.9995992481708527,-5.5128335952780994e-05,10,8,80,1,0.0,1,profession,profession,1,20
gpt2_small,text,0.124,12,pirate,doctor,False,mean_diff,L10,10,0.83,single_deep,15.0,0.75,0.75,0.0,0.9997332274913788,0.9996363818645477,9.68456268310991e-05,0.9997332274913788,0.9996363818645477,9.68456268310991e-05,10,8,80,0,0.0,1,profession,profession,1,20
gpt2_small,text,0.124,12,pirate,king,False,mean_diff,L10,10,0.83,single_deep,15.0,0.8,0.8,0.0,0.9996477603912354,0.9993156790733337,0.00033208131790163353,0.9996477603912354,0.9993156790733337,0.00033208131790163353,10,8,80,0,0.0,1,profession,profession,1,20
gpt2_small,text,0.124,12,pirate,wolf,False,mean_diff,L10,10,0.83,single_deep,15.0,0.6,0.6,0.0,0.9994979739189148,0.9993927851319313,0.0001051887869835122,0.9994979739189148,0.9993927851319313,0.0001051887869835122,10,8,80,0,0.0,1,profession,animal,0,20
gpt2_small,text,0.124,12,pirate,pirate,True,mean_diff,L10,10,0.83,single_deep,20.0,0.7125,0.7125,0.0,0.9995441198348999,0.9995992481708527,-5.5128335952780994e-05,0.9995441198348999,0.9995992481708527,-5.5128335952780994e-05,10,8,80,1,0.0,1,profession,profession,1,20
gpt2_small,text,0.124,12,pirate,chef,False,mean_diff,L10,10,0.83,single_deep,20.0,0.675,0.675,0.0,0.9996847212314606,0.9996376857161522,4.703551530838013e-05,0.9996847212314606,0.9996376857161522,4.703551530838013e-05,10,8,80,0,0.0,1,profession,profession,1,20
gpt2_small,text,0.124,12,pirate,candle,False,mean_diff,L10,10,0.83,single_deep,20.0,0.7,0.7,0.0,0.9996229887008667,0.9995990842580795,2.390444278721482e-05,0.9996229887008667,0.9995990842580795,2.390444278721482e-05,10,8,80,0,0.0,1,profession,object,0,20
gpt2_small,text,0.124,12,pirate,fire,False,mean_diff,L10,10,0.83,single_deep,20.0,0.575,0.575,0.0,0.9995720684528351,0.9995935782790184,-2.1509826183319092e-05,0.9995720684528351,0.9995935782790184,-2.1509826183319092e-05,10,8,80,0,0.0,1,profession,object,0,20
gpt2_small,text,0.124,12,pirate,pirate,True,mean_diff,all_layers,-1,1.0,all_layers,3.0,0.6,0.7125,0.11250000000000004,0.999523001909256,0.9996560215950012,-0.00013301968574519485,0.9995441198348999,0.9995992481708527,-5.5128335952780994e-05,10,8,80,1,0.1125,1,profession,profession,1,20
gpt2_small,text,0.124,12,pirate,king,False,mean_diff,all_layers,-1,1.0,all_layers,3.0,0.8125,0.8,-0.012499999999999956,0.9997073590755463,0.9993892088532448,0.00031815022230152756,0.9996477603912354,0.9993156790733337,0.00033208131790163353,10,8,80,0,-0.0125,1,profession,profession,1,20
gpt2_small,text,0.124,12,pirate,musician,False,mean_diff,all_layers,-1,1.0,all_layers,3.0,0.625,0.625,0.0,0.9996980726718903,0.9995686113834381,0.00012946128845214844,0.999637120962143,0.9994960278272629,0.00014109313488008812,10,8,80,0,0.0,1,profession,profession,1,20
gpt2_small,text,0.124,12,pirate,bee,False,mean_diff,all_layers,-1,1.0,all_layers,3.0,0.675,0.675,0.0,0.9996183454990387,0.9995357468724251,8.259862661363915e-05,0.9995457410812378,0.9994441419839859,0.0001015990972519365,10,8,80,0,0.0,1,profession,animal,0,20
gpt2_small,text,0.124,12,pirate,pirate,True,mean_diff,all_layers,-1,1.0,all_layers,6.0,0.625,0.7125,0.08750000000000002,0.9997322022914886,0.999849259853363,-0.00011705756187441185,0.9995441198348999,0.9995992481708527,-5.5128335952780994e-05,10,8,80,1,0.0875,1,profession,profession,1,20
gpt2_small,text,0.124,12,pirate,carpenter,False,mean_diff,all_layers,-1,1.0,all_layers,6.0,0.6125,0.6,-0.012500000000000067,0.9998253285884857,0.9997390955686569,8.623301982879639e-05,0.9996031284332275,0.9994245320558548,0.0001785963773727195,10,8,80,0,-0.0125,1,profession,profession,1,20
gpt2_small,text,0.124,12,pirate,fire,False,mean_diff,all_layers,-1,1.0,all_layers,6.0,0.6,0.575,-0.025000000000000022,0.9998015582561492,0.9998287633061409,-2.7205049991652075e-05,0.9995720684528351,0.9995935782790184,-2.1509826183319092e-05,10,8,80,0,-0.025,1,profession,object,0,20
gpt2_small,text,0.124,12,pirate,lock,False,mean_diff,all_layers,-1,1.0,all_layers,6.0,0.5,0.5375,0.03749999999999998,0.9998024761676788,0.9998528882861137,-5.041211843492821e-05,0.9995633721351623,0.9995923936367035,-2.90215015411599e-05,10,8,80,0,0.0375,1,profession,object,0,20
gpt2_small,text,0.124,12,pirate,pirate,True,mean_diff,all_layers,-1,1.0,all_layers,10.0,0.625,0.7125,0.08750000000000002,0.9998696446418762,0.9999407306313515,-7.108598947525024e-05,0.9995441198348999,0.9995992481708527,-5.5128335952780994e-05,10,8,80,1,0.0875,1,profession,profession,1,20
gpt2_small,text,0.124,12,pirate,fire,False,mean_diff,all_layers,-1,1.0,all_layers,10.0,0.6,0.575,-0.025000000000000022,0.9999072194099426,0.9999252483248711,-1.8028914928414075e-05,0.9995720684528351,0.9995935782790184,-2.1509826183319092e-05,10,8,80,0,-0.025,1,profession,object,0,20
gpt2_small,text,0.124,12,pirate,musician,False,mean_diff,all_layers,-1,1.0,all_layers,10.0,0.625,0.625,0.0,0.9999369263648987,0.9998965114355087,4.041492938999802e-05,0.999637120962143,0.9994960278272629,0.00014109313488008812,10,8,80,0,0.0,1,profession,profession,1,20
gpt2_small,text,0.124,12,pirate,tailor,False,mean_diff,all_layers,-1,1.0,all_layers,10.0,0.775,0.775,0.0,0.999932074546814,0.9998725205659866,5.955398082735375e-05,0.9996613085269928,0.9994079247117043,0.0002533838152884993,10,8,80,0,0.0,1,profession,profession,1,20
gpt2_small,text,0.124,12,pirate,pirate,True,mean_diff,all_layers,-1,1.0,all_layers,15.0,0.625,0.7125,0.08750000000000002,0.999934870004654,0.9999744221568108,-3.9552152156785425e-05,0.9995441198348999,0.9995992481708527,-5.5128335952780994e-05,10,8,80,1,0.0875,1,profession,profession,1,20
gpt2_small,text,0.124,12,pirate,tailor,False,mean_diff,all_layers,-1,1.0,all_layers,15.0,0.8,0.775,-0.025000000000000022,0.9999692559242248,0.9999370574951172,3.219842910762161e-05,0.9996613085269928,0.9994079247117043,0.0002533838152884993,10,8,80,0,-0.025,1,profession,profession,1,20
gpt2_small,text,0.124,12,pirate,musician,False,mean_diff,all_layers,-1,1.0,all_layers,15.0,0.6375,0.625,-0.012499999999999956,0.9999719023704529,0.9999503567814827,2.1545588970162122e-05,0.999637120962143,0.9994960278272629,0.00014109313488008812,10,8,80,0,-0.0125,1,profession,profession,1,20
gpt2_small,text,0.124,12,pirate,writer,False,mean_diff,all_layers,-1,1.0,all_layers,15.0,0.7125,0.7875,0.07499999999999996,0.9999746799468994,0.9999760910868645,-1.411139965101782e-06,0.9997023224830628,0.9996405616402626,6.176084280018479e-05,10,8,80,0,0.075,1,profession,profession,1,20
gpt2_small,text,0.124,12,pirate,pirate,True,mean_diff,all_layers,-1,1.0,all_layers,20.0,0.625,0.7125,0.08750000000000002,0.9999616801738739,0.9999861121177673,-2.443194389345482e-05,0.9995441198348999,0.9995992481708527,-5.5128335952780994e-05,10,8,80,1,0.0875,1,profession,profession,1,20
gpt2_small,text,0.124,12,pirate,bee,False,mean_diff,all_layers,-1,1.0,all_layers,20.0,0.6375,0.675,0.03750000000000009,0.9999755144119262,0.9999708235263824,4.690885543778833e-06,0.9995457410812378,0.9994441419839859,0.0001015990972519365,10,8,80,0,0.0375,1,profession,animal,0,20
gpt2_small,text,0.124,12,pirate,lock,False,mean_diff,all_layers,-1,1.0,all_layers,20.0,0.4625,0.5375,0.07499999999999996,0.9999767541885376,0.9999859631061554,-9.208917617797852e-06,0.9995633721351623,0.9995923936367035,-2.90215015411599e-05,10,8,80,0,0.075,1,profession,object,0,20
gpt2_small,text,0.124,12,pirate,musician,False,mean_diff,all_layers,-1,1.0,all_layers,20.0,0.6625,0.625,-0.03749999999999998,0.999984735250473,0.9999715611338615,1.3174116611502917e-05,0.999637120962143,0.9994960278272629,0.00014109313488008812,10,8,80,0,-0.0375,1,profession,profession,1,20
gpt2_small,text,0.124,12,pirate,pirate,True,svm,L6,6,0.5,single_mid,3.0,0.7125,0.7125,0.0,0.9995380997657776,0.9995908513665199,-5.275160074236229e-05,0.9995441198348999,0.9995992481708527,-5.5128335952780994e-05,10,8,80,1,0.0,1,profession,profession,1,20
gpt2_small,text,0.124,12,pirate,bee,False,svm,L6,6,0.5,single_mid,3.0,0.675,0.675,0.0,0.9995431482791901,0.999450296163559,9.285211563114792e-05,0.9995457410812378,0.9994441419839859,0.0001015990972519365,10,8,80,0,0.0,1,profession,animal,0,20
gpt2_small,text,0.124,12,pirate,doctor,False,svm,L6,6,0.5,single_mid,3.0,0.75,0.75,0.0,0.9997330009937286,0.9996367618441582,9.623914957046509e-05,0.9997332274913788,0.9996363818645477,9.68456268310991e-05,10,8,80,0,0.0,1,profession,profession,1,20
gpt2_small,text,0.124,12,pirate,candle,False,svm,L6,6,0.5,single_mid,3.0,0.7,0.7,0.0,0.9996247708797454,0.9996019974350929,2.2773444652512964e-05,0.9996229887008667,0.9995990842580795,2.390444278721482e-05,10,8,80,0,0.0,1,profession,object,0,20
gpt2_small,text,0.124,12,pirate,pirate,True,svm,L6,6,0.5,single_mid,6.0,0.7125,0.7125,0.0,0.9995052874088287,0.999550424516201,-4.513710737230614e-05,0.9995441198348999,0.9995992481708527,-5.5128335952780994e-05,10,8,80,1,0.0,1,profession,profession,1,20
gpt2_small,text,0.124,12,pirate,carpenter,False,svm,L6,6,0.5,single_mid,6.0,0.5625,0.6,0.03749999999999998,0.9995736181735992,0.9994105249643326,0.0001630932092666626,0.9996031284332275,0.9994245320558548,0.0001785963773727195,10,8,80,0,0.0375,1,profession,profession,1,20
gpt2_small,text,0.124,12,pirate,doctor,False,svm,L6,6,0.5,single_mid,6.0,0.75,0.75,0.0,0.9997273564338685,0.9996161013841629,0.00011125504970554978,0.9997332274913788,0.9996363818645477,9.68456268310991e-05,10,8,80,0,0.0,1,profession,profession,1,20
gpt2_small,text,0.124,12,pirate,baker,False,svm,L6,6,0.5,single_mid,6.0,0.65,0.6875,0.03749999999999998,0.9995573043823243,0.9994410127401352,0.00011629164218907029,0.9995764255523681,0.9994436502456665,0.00013277530670163795,10,8,80,0,0.0375,1,profession,profession,1,20
gpt2_small,text,0.124,12,pirate,pirate,True,svm,L6,6,0.5,single_mid,10.0,0.625,0.7125,0.08750000000000002,0.9994177043437957,0.9994451999664307,-2.7495622634932104e-05,0.9995441198348999,0.9995992481708527,-5.5128335952780994e-05,10,8,80,1,0.0875,1,profession,profession,1,20
gpt2_small,text,0.124,12,pirate,musician,False,svm,L6,6,0.5,single_mid,10.0,0.5875,0.625,0.03749999999999998,0.999591588973999,0.9994854927062988,0.00010609626770019531,0.999637120962143,0.9994960278272629,0.00014109313488008812,10,8,80,0,0.0375,1,profession,profession,1,20
gpt2_small,text,0.124,12,pirate,painter,False,svm,L6,6,0.5,single_mid,10.0,0.6875,0.725,0.03749999999999998,0.9996343672275543,0.9995817020535469,5.266517400737136e-05,0.9996807217597962,0.9996204897761345,6.0231983661673816e-05,10,8,80,0,0.0375,1,profession,profession,1,20
gpt2_small,text,0.124,12,pirate,toothbrush,False,svm,L6,6,0.5,single_mid,10.0,0.7125,0.65,-0.0625,0.9995239019393921,0.9992755874991417,0.00024831444025041893,0.999558436870575,0.9994059279561043,0.00015250891447071702,10,8,80,0,-0.0625,1,profession,object,0,20
gpt2_small,text,0.124,12,pirate,pirate,True,svm,L6,6,0.5,single_mid,15.0,0.575,0.7125,0.13750000000000007,0.9992494642734527,0.9992295280098915,1.9936263561226575e-05,0.9995441198348999,0.9995992481708527,-5.5128335952780994e-05,10,8,80,1,0.1375,1,profession,profession,1,20
gpt2_small,text,0.124,12,pirate,soldier,False,svm,L6,6,0.5,single_mid,15.0,0.6875,0.8,0.11250000000000004,0.9995213866233825,0.9994459301233292,7.545650005336135e-05,0.9997423708438873,0.9996350854635239,0.00010728538036341995,10,8,80,0,0.1125,1,profession,profession,1,20
gpt2_small,text,0.124,12,pirate,painter,False,svm,L6,6,0.5,single_mid,15.0,0.6,0.725,0.125,0.9995637476444245,0.999522790312767,4.095733165743187e-05,0.9996807217597962,0.9996204897761345,6.0231983661673816e-05,10,8,80,0,0.125,1,profession,profession,1,20
gpt2_small,text,0.124,12,pirate,doctor,False,svm,L6,6,0.5,single_mid,15.0,0.7625,0.75,-0.012499999999999956,0.9996765196323395,0.999421551823616,0.0002549678087234719,0.9997332274913788,0.9996363818645477,9.68456268310991e-05,10,8,80,0,-0.0125,1,profession,profession,1,20
gpt2_small,text,0.124,12,pirate,pirate,True,svm,L6,6,0.5,single_mid,20.0,0.5875,0.7125,0.125,0.9990309298038482,0.9989237487316132,0.00010718107223506301,0.9995441198348999,0.9995992481708527,-5.5128335952780994e-05,10,8,80,1,0.125,1,profession,profession,1,20
gpt2_small,text,0.124,12,pirate,painter,False,svm,L6,6,0.5,single_mid,20.0,0.575,0.725,0.15000000000000002,0.9994615733623504,0.999439001083374,2.257227897639602e-05,0.9996807217597962,0.9996204897761345,6.0231983661673816e-05,10,8,80,0,0.15,1,profession,profession,1,20
gpt2_small,text,0.124,12,pirate,bee,False,svm,L6,6,0.5,single_mid,20.0,0.5125,0.675,0.1625000000000001,0.9990641891956329,0.9991603419184685,-9.615272283558518e-05,0.9995457410812378,0.9994441419839859,0.0001015990972519365,10,8,80,0,0.1625,1,profession,animal,0,20
gpt2_small,text,0.124,12,pirate,fire,False,svm,L6,6,0.5,single_mid,20.0,0.4625,0.575,0.11249999999999993,0.9993162274360656,0.9993480816483498,-3.1854212284132544e-05,0.9995720684528351,0.9995935782790184,-2.1509826183319092e-05,10,8,80,0,0.1125,1,profession,object,0,20
gpt2_small,text,0.124,12,pirate,pirate,True,svm,L9,9,0.75,single_late,3.0,0.7125,0.7125,0.0,0.9995441198348999,0.9995992481708527,-5.5128335952780994e-05,0.9995441198348999,0.9995992481708527,-5.5128335952780994e-05,10,8,80,1,0.0,1,profession,profession,1,20
gpt2_small,text,0.124,12,pirate,king,False,svm,L9,9,0.75,single_late,3.0,0.8,0.8,0.0,0.9996477603912354,0.9993156790733337,0.00033208131790163353,0.9996477603912354,0.9993156790733337,0.00033208131790163353,10,8,80,0,0.0,1,profession,profession,1,20
gpt2_small,text,0.124,12,pirate,fire,False,svm,L9,9,0.75,single_late,3.0,0.575,0.575,0.0,0.9995720684528351,0.9995935782790184,-2.1509826183319092e-05,0.9995720684528351,0.9995935782790184,-2.1509826183319092e-05,10,8,80,0,0.0,1,profession,object,0,20
gpt2_small,text,0.124,12,pirate,toothbrush,False,svm,L9,9,0.75,single_late,3.0,0.65,0.65,0.0,0.999558436870575,0.9994059279561043,0.00015250891447071702,0.999558436870575,0.9994059279561043,0.00015250891447071702,10,8,80,0,0.0,1,profession,object,0,20
gpt2_small,text,0.124,12,pirate,pirate,True,svm,L9,9,0.75,single_late,6.0,0.7125,0.7125,0.0,0.9995441198348999,0.9995992481708527,-5.5128335952780994e-05,0.9995441198348999,0.9995992481708527,-5.5128335952780994e-05,10,8,80,1,0.0,1,profession,profession,1,20
gpt2_small,text,0.124,12,pirate,king,False,svm,L9,9,0.75,single_late,6.0,0.8,0.8,0.0,0.9996477603912354,0.9993156790733337,0.00033208131790163353,0.9996477603912354,0.9993156790733337,0.00033208131790163353,10,8,80,0,0.0,1,profession,profession,1,20
gpt2_small,text,0.124,12,pirate,lock,False,svm,L9,9,0.75,single_late,6.0,0.5375,0.5375,0.0,0.9995633721351623,0.9995923936367035,-2.90215015411599e-05,0.9995633721351623,0.9995923936367035,-2.90215015411599e-05,10,8,80,0,0.0,1,profession,object,0,20
gpt2_small,text,0.124,12,pirate,soldier,False,svm,L9,9,0.75,single_late,6.0,0.8,0.8,0.0,0.9997423708438873,0.9996350854635239,0.00010728538036341995,0.9997423708438873,0.9996350854635239,0.00010728538036341995,10,8,80,0,0.0,1,profession,profession,1,20
gpt2_small,text,0.124,12,pirate,pirate,True,svm,L9,9,0.75,single_late,10.0,0.7125,0.7125,0.0,0.9995441198348999,0.9995992481708527,-5.5128335952780994e-05,0.9995441198348999,0.9995992481708527,-5.5128335952780994e-05,10,8,80,1,0.0,1,profession,profession,1,20
gpt2_small,text,0.124,12,pirate,knight,False,svm,L9,9,0.75,single_late,10.0,0.7375,0.7375,0.0,0.9997313916683197,0.9996582940220833,7.309764623641968e-05,0.9997313916683197,0.9996582940220833,7.309764623641968e-05,10,8,80,0,0.0,1,profession,profession,1,20
gpt2_small,text,0.124,12,pirate,wolf,False,svm,L9,9,0.75,single_late,10.0,0.6,0.6,0.0,0.9994979739189148,0.9993927851319313,0.0001051887869835122,0.9994979739189148,0.9993927851319313,0.0001051887869835122,10,8,80,0,0.0,1,profession,animal,0,20
gpt2_small,text,0.124,12,pirate,lock,False,svm,L9,9,0.75,single_late,10.0,0.5375,0.5375,0.0,0.9995633721351623,0.9995923936367035,-2.90215015411599e-05,0.9995633721351623,0.9995923936367035,-2.90215015411599e-05,10,8,80,0,0.0,1,profession,object,0,20
gpt2_small,text,0.124,12,pirate,pirate,True,svm,L9,9,0.75,single_late,15.0,0.7125,0.7125,0.0,0.9995441198348999,0.9995992481708527,-5.5128335952780994e-05,0.9995441198348999,0.9995992481708527,-5.5128335952780994e-05,10,8,80,1,0.0,1,profession,profession,1,20
gpt2_small,text,0.124,12,pirate,carpenter,False,svm,L9,9,0.75,single_late,15.0,0.6,0.6,0.0,0.9996031284332275,0.9994245320558548,0.0001785963773727195,0.9996031284332275,0.9994245320558548,0.0001785963773727195,10,8,80,0,0.0,1,profession,profession,1,20
gpt2_small,text,0.124,12,pirate,tailor,False,svm,L9,9,0.75,single_late,15.0,0.775,0.775,0.0,0.9996613085269928,0.9994079247117043,0.0002533838152884993,0.9996613085269928,0.9994079247117043,0.0002533838152884993,10,8,80,0,0.0,1,profession,profession,1,20
gpt2_small,text,0.124,12,pirate,painter,False,svm,L9,9,0.75,single_late,15.0,0.725,0.725,0.0,0.9996807217597962,0.9996204897761345,6.0231983661673816e-05,0.9996807217597962,0.9996204897761345,6.0231983661673816e-05,10,8,80,0,0.0,1,profession,profession,1,20
gpt2_small,text,0.124,12,pirate,pirate,True,svm,L9,9,0.75,single_late,20.0,0.7125,0.7125,0.0,0.9995441198348999,0.9995992481708527,-5.5128335952780994e-05,0.9995441198348999,0.9995992481708527,-5.5128335952780994e-05,10,8,80,1,0.0,1,profession,profession,1,20
gpt2_small,text,0.124,12,pirate,knight,False,svm,L9,9,0.75,single_late,20.0,0.7375,0.7375,0.0,0.9997313916683197,0.9996582940220833,7.309764623641968e-05,0.9997313916683197,0.9996582940220833,7.309764623641968e-05,10,8,80,0,0.0,1,profession,profession,1,20
