model,model_family,model_params_B,n_layers_total,ablated_concept,measured_concept,on_target,cav_method,layer_condition,layer_numeric,layer_depth_frac,layer_type,alpha,ablation_mode,accuracy,baseline_accuracy,delta_accuracy,n_items,n_correct,concept_overlap_tier,n_baseline_correct
pythia_28b,text,2.8,32,knight,knight,True,mean_diff,all_layers,-1,1.0,all_layers,20.0,all_tokens,1.0,1.0,0.0,10,10,text_only,10
pythia_28b,text,2.8,32,knight,baker,False,mean_diff,all_layers,-1,1.0,all_layers,20.0,all_tokens,1.0,1.0,0.0,17,17,text_only,10
pythia_28b,text,2.8,32,knight,penguin,False,mean_diff,all_layers,-1,1.0,all_layers,20.0,all_tokens,1.0,1.0,0.0,17,17,text_only,10
pythia_28b,text,2.8,32,knight,barber,False,mean_diff,all_layers,-1,1.0,all_layers,20.0,all_tokens,1.0,1.0,0.0,11,11,text_only,10
pythia_28b,text,2.8,32,knight,knight,True,svm,L16,16,0.5,single_mid,3.0,all_tokens,0.7,1.0,0.30000000000000004,10,7,text_only,10
pythia_28b,text,2.8,32,knight,pirate,False,svm,L16,16,0.5,single_mid,3.0,all_tokens,1.0,1.0,0.0,15,15,text_only,10
pythia_28b,text,2.8,32,knight,king,False,svm,L16,16,0.5,single_mid,3.0,all_tokens,1.0,1.0,0.0,8,8,text_only,10
pythia_28b,text,2.8,32,knight,toothbrush,False,svm,L16,16,0.5,single_mid,3.0,all_tokens,1.0,1.0,0.0,8,8,text_only,10
pythia_28b,text,2.8,32,knight,knight,True,svm,L16,16,0.5,single_mid,6.0,all_tokens,0.5,1.0,0.5,10,5,text_only,10
pythia_28b,text,2.8,32,knight,toothbrush,False,svm,L16,16,0.5,single_mid,6.0,all_tokens,1.0,1.0,0.0,8,8,text_only,10
pythia_28b,text,2.8,32,knight,painter,False,svm,L16,16,0.5,single_mid,6.0,all_tokens,1.0,1.0,0.0,9,9,text_only,10
pythia_28b,text,2.8,32,knight,barber,False,svm,L16,16,0.5,single_mid,6.0,all_tokens,1.0,1.0,0.0,11,11,text_only,10
pythia_28b,text,2.8,32,knight,knight,True,svm,L16,16,0.5,single_mid,10.0,all_tokens,0.6,1.0,0.4,10,6,text_only,10
pythia_28b,text,2.8,32,knight,bird,False,svm,L16,16,0.5,single_mid,10.0,all_tokens,0.8461538461538461,1.0,0.15384615384615385,13,11,text_only,10
pythia_28b,text,2.8,32,knight,camel,False,svm,L16,16,0.5,single_mid,10.0,all_tokens,0.8125,1.0,0.1875,16,13,text_only,10
pythia_28b,text,2.8,32,knight,writer,False,svm,L16,16,0.5,single_mid,10.0,all_tokens,0.9090909090909091,1.0,0.09090909090909094,11,10,text_only,10
pythia_28b,text,2.8,32,knight,knight,True,svm,L16,16,0.5,single_mid,15.0,all_tokens,0.6,1.0,0.4,10,6,text_only,10
pythia_28b,text,2.8,32,knight,barber,False,svm,L16,16,0.5,single_mid,15.0,all_tokens,0.9090909090909091,1.0,0.09090909090909094,11,10,text_only,10
pythia_28b,text,2.8,32,knight,writer,False,svm,L16,16,0.5,single_mid,15.0,all_tokens,0.8181818181818182,1.0,0.18181818181818177,11,9,text_only,10
pythia_28b,text,2.8,32,knight,spider,False,svm,L16,16,0.5,single_mid,15.0,all_tokens,0.6875,1.0,0.3125,16,11,text_only,10
pythia_28b,text,2.8,32,knight,knight,True,svm,L16,16,0.5,single_mid,20.0,all_tokens,0.4,1.0,0.6,10,4,text_only,10
pythia_28b,text,2.8,32,knight,king,False,svm,L16,16,0.5,single_mid,20.0,all_tokens,0.625,1.0,0.375,8,5,text_only,10
pythia_28b,text,2.8,32,knight,gardener,False,svm,L16,16,0.5,single_mid,20.0,all_tokens,0.7272727272727273,1.0,0.2727272727272727,11,8,text_only,10
pythia_28b,text,2.8,32,knight,candle,False,svm,L16,16,0.5,single_mid,20.0,all_tokens,0.8888888888888888,1.0,0.11111111111111116,9,8,text_only,10
pythia_28b,text,2.8,32,knight,knight,True,svm,L24,24,0.75,single_late,3.0,all_tokens,0.7,1.0,0.30000000000000004,10,7,text_only,10
pythia_28b,text,2.8,32,knight,gardener,False,svm,L24,24,0.75,single_late,3.0,all_tokens,1.0,1.0,0.0,11,11,text_only,10
pythia_28b,text,2.8,32,knight,tailor,False,svm,L24,24,0.75,single_late,3.0,all_tokens,1.0,1.0,0.0,9,9,text_only,10
pythia_28b,text,2.8,32,knight,penguin,False,svm,L24,24,0.75,single_late,3.0,all_tokens,0.9411764705882353,1.0,0.05882352941176472,17,16,text_only,10
pythia_28b,text,2.8,32,knight,knight,True,svm,L24,24,0.75,single_late,6.0,all_tokens,0.6,1.0,0.4,10,6,text_only,10
pythia_28b,text,2.8,32,knight,gardener,False,svm,L24,24,0.75,single_late,6.0,all_tokens,0.9090909090909091,1.0,0.09090909090909094,11,10,text_only,10
pythia_28b,text,2.8,32,knight,candle,False,svm,L24,24,0.75,single_late,6.0,all_tokens,1.0,1.0,0.0,9,9,text_only,10
pythia_28b,text,2.8,32,knight,king,False,svm,L24,24,0.75,single_late,6.0,all_tokens,1.0,1.0,0.0,8,8,text_only,10
pythia_28b,text,2.8,32,knight,knight,True,svm,L24,24,0.75,single_late,10.0,all_tokens,0.6,1.0,0.4,10,6,text_only,10
pythia_28b,text,2.8,32,knight,king,False,svm,L24,24,0.75,single_late,10.0,all_tokens,0.875,1.0,0.125,8,7,text_only,10
pythia_28b,text,2.8,32,knight,chef,False,svm,L24,24,0.75,single_late,10.0,all_tokens,0.8888888888888888,1.0,0.11111111111111116,9,8,text_only,10
pythia_28b,text,2.8,32,knight,spider,False,svm,L24,24,0.75,single_late,10.0,all_tokens,0.9375,1.0,0.0625,16,15,text_only,10
pythia_28b,text,2.8,32,knight,knight,True,svm,L24,24,0.75,single_late,15.0,all_tokens,0.5,1.0,0.5,10,5,text_only,10
pythia_28b,text,2.8,32,knight,baker,False,svm,L24,24,0.75,single_late,15.0,all_tokens,0.7647058823529411,1.0,0.23529411764705888,17,13,text_only,10
pythia_28b,text,2.8,32,knight,pirate,False,svm,L24,24,0.75,single_late,15.0,all_tokens,0.9333333333333333,1.0,0.06666666666666665,15,14,text_only,10
pythia_28b,text,2.8,32,knight,horse,False,svm,L24,24,0.75,single_late,15.0,all_tokens,0.8888888888888888,1.0,0.11111111111111116,18,16,text_only,10
pythia_28b,text,2.8,32,knight,knight,True,svm,L24,24,0.75,single_late,20.0,all_tokens,0.5,1.0,0.5,10,5,text_only,10
pythia_28b,text,2.8,32,knight,carpenter,False,svm,L24,24,0.75,single_late,20.0,all_tokens,0.8333333333333334,1.0,0.16666666666666663,12,10,text_only,10
pythia_28b,text,2.8,32,knight,camel,False,svm,L24,24,0.75,single_late,20.0,all_tokens,0.8125,1.0,0.1875,16,13,text_only,10
pythia_28b,text,2.8,32,knight,pirate,False,svm,L24,24,0.75,single_late,20.0,all_tokens,1.0,1.0,0.0,15,15,text_only,10
pythia_28b,text,2.8,32,knight,knight,True,svm,L27,27,0.84,single_deep,3.0,all_tokens,0.7,1.0,0.30000000000000004,10,7,text_only,10
pythia_28b,text,2.8,32,knight,bee,False,svm,L27,27,0.84,single_deep,3.0,all_tokens,0.9230769230769231,1.0,0.07692307692307687,13,12,text_only,10
pythia_28b,text,2.8,32,knight,doctor,False,svm,L27,27,0.84,single_deep,3.0,all_tokens,1.0,1.0,0.0,15,15,text_only,10
pythia_28b,text,2.8,32,knight,horse,False,svm,L27,27,0.84,single_deep,3.0,all_tokens,1.0,1.0,0.0,18,18,text_only,10
pythia_28b,text,2.8,32,knight,knight,True,svm,L27,27,0.84,single_deep,6.0,all_tokens,0.7,1.0,0.30000000000000004,10,7,text_only,10
pythia_28b,text,2.8,32,knight,writer,False,svm,L27,27,0.84,single_deep,6.0,all_tokens,1.0,1.0,0.0,11,11,text_only,10
pythia_28b,text,2.8,32,knight,lock,False,svm,L27,27,0.84,single_deep,6.0,all_tokens,1.0,1.0,0.0,10,10,text_only,10
pythia_28b,text,2.8,32,knight,tailor,False,svm,L27,27,0.84,single_deep,6.0,all_tokens,1.0,1.0,0.0,9,9,text_only,10
pythia_28b,text,2.8,32,knight,knight,True,svm,L27,27,0.84,single_deep,10.0,all_tokens,0.7,1.0,0.30000000000000004,10,7,text_only,10
pythia_28b,text,2.8,32,knight,fisherman,False,svm,L27,27,0.84,single_deep,10.0,all_tokens,1.0,1.0,0.0,6,6,text_only,10
pythia_28b,text,2.8,32,knight,doctor,False,svm,L27,27,0.84,single_deep,10.0,all_tokens,1.0,1.0,0.0,15,15,text_only,10
pythia_28b,text,2.8,32,knight,tailor,False,svm,L27,27,0.84,single_deep,10.0,all_tokens,1.0,1.0,0.0,9,9,text_only,10
pythia_28b,text,2.8,32,knight,knight,True,svm,L27,27,0.84,single_deep,15.0,all_tokens,0.5,1.0,0.5,10,5,text_only,10
pythia_28b,text,2.8,32,knight,baker,False,svm,L27,27,0.84,single_deep,15.0,all_tokens,0.7647058823529411,1.0,0.23529411764705888,17,13,text_only,10
pythia_28b,text,2.8,32,knight,barber,False,svm,L27,27,0.84,single_deep,15.0,all_tokens,0.9090909090909091,1.0,0.09090909090909094,11,10,text_only,10
pythia_28b,text,2.8,32,knight,fire,False,svm,L27,27,0.84,single_deep,15.0,all_tokens,0.7142857142857143,1.0,0.2857142857142857,7,5,text_only,10
pythia_28b,text,2.8,32,knight,knight,True,svm,L27,27,0.84,single_deep,20.0,all_tokens,0.5,1.0,0.5,10,5,text_only,10
pythia_28b,text,2.8,32,knight,soldier,False,svm,L27,27,0.84,single_deep,20.0,all_tokens,0.875,1.0,0.125,8,7,text_only,10
pythia_28b,text,2.8,32,knight,dentist,False,svm,L27,27,0.84,single_deep,20.0,all_tokens,0.6666666666666666,1.0,0.33333333333333337,12,8,text_only,10
pythia_28b,text,2.8,32,knight,lock,False,svm,L27,27,0.84,single_deep,20.0,all_tokens,1.0,1.0,0.0,10,10,text_only,10
pythia_28b,text,2.8,32,knight,knight,True,svm,all_layers,-1,1.0,all_layers,3.0,all_tokens,0.6,1.0,0.4,10,6,text_only,10
pythia_28b,text,2.8,32,knight,writer,False,svm,all_layers,-1,1.0,all_layers,3.0,all_tokens,1.0,1.0,0.0,11,11,text_only,10
pythia_28b,text,2.8,32,knight,squirrel,False,svm,all_layers,-1,1.0,all_layers,3.0,all_tokens,0.9285714285714286,1.0,0.0714285714285714,14,13,text_only,10
pythia_28b,text,2.8,32,knight,fire,False,svm,all_layers,-1,1.0,all_layers,3.0,all_tokens,1.0,1.0,0.0,7,7,text_only,10
pythia_28b,text,2.8,32,knight,knight,True,svm,all_layers,-1,1.0,all_layers,6.0,all_tokens,0.3,1.0,0.7,10,3,text_only,10
pythia_28b,text,2.8,32,knight,dentist,False,svm,all_layers,-1,1.0,all_layers,6.0,all_tokens,0.9166666666666666,1.0,0.08333333333333337,12,11,text_only,10
pythia_28b,text,2.8,32,knight,doctor,False,svm,all_layers,-1,1.0,all_layers,6.0,all_tokens,0.9333333333333333,1.0,0.06666666666666665,15,14,text_only,10
pythia_28b,text,2.8,32,knight,gardener,False,svm,all_layers,-1,1.0,all_layers,6.0,all_tokens,1.0,1.0,0.0,11,11,text_only,10
pythia_28b,text,2.8,32,knight,knight,True,svm,all_layers,-1,1.0,all_layers,10.0,all_tokens,0.1,1.0,0.9,10,1,text_only,10
pythia_28b,text,2.8,32,knight,baker,False,svm,all_layers,-1,1.0,all_layers,10.0,all_tokens,0.47058823529411764,1.0,0.5294117647058824,17,8,text_only,10
pythia_28b,text,2.8,32,knight,king,False,svm,all_layers,-1,1.0,all_layers,10.0,all_tokens,0.625,1.0,0.375,8,5,text_only,10
pythia_28b,text,2.8,32,knight,candle,False,svm,all_layers,-1,1.0,all_layers,10.0,all_tokens,0.6666666666666666,1.0,0.33333333333333337,9,6,text_only,10
pythia_28b,text,2.8,32,knight,knight,True,svm,all_layers,-1,1.0,all_layers,15.0,all_tokens,0.3,1.0,0.7,10,3,text_only,10
pythia_28b,text,2.8,32,knight,painter,False,svm,all_layers,-1,1.0,all_layers,15.0,all_tokens,0.3333333333333333,1.0,0.6666666666666667,9,3,text_only,10
pythia_28b,text,2.8,32,knight,carpenter,False,svm,all_layers,-1,1.0,all_layers,15.0,all_tokens,0.4166666666666667,1.0,0.5833333333333333,12,5,text_only,10
pythia_28b,text,2.8,32,knight,pirate,False,svm,all_layers,-1,1.0,all_layers,15.0,all_tokens,0.2,1.0,0.8,15,3,text_only,10
pythia_28b,text,2.8,32,knight,knight,True,svm,all_layers,-1,1.0,all_layers,20.0,all_tokens,0.0,1.0,1.0,10,0,text_only,10
pythia_28b,text,2.8,32,knight,squirrel,False,svm,all_layers,-1,1.0,all_layers,20.0,all_tokens,0.07142857142857142,1.0,0.9285714285714286,14,1,text_only,10
pythia_28b,text,2.8,32,knight,gardener,False,svm,all_layers,-1,1.0,all_layers,20.0,all_tokens,0.36363636363636365,1.0,0.6363636363636364,11,4,text_only,10
pythia_28b,text,2.8,32,knight,toothbrush,False,svm,all_layers,-1,1.0,all_layers,20.0,all_tokens,0.375,1.0,0.625,8,3,text_only,10
pythia_28b,text,2.8,32,baker,baker,True,mean_diff,L16,16,0.5,single_mid,3.0,all_tokens,0.9411764705882353,1.0,0.05882352941176472,17,16,text_only,17
pythia_28b,text,2.8,32,baker,soldier,False,mean_diff,L16,16,0.5,single_mid,3.0,all_tokens,0.0,1.0,1.0,8,0,text_only,17
pythia_28b,text,2.8,32,baker,candle,False,mean_diff,L16,16,0.5,single_mid,3.0,all_tokens,0.6666666666666666,1.0,0.33333333333333337,9,6,text_only,17
pythia_28b,text,2.8,32,baker,bird,False,mean_diff,L16,16,0.5,single_mid,3.0,all_tokens,0.38461538461538464,1.0,0.6153846153846154,13,5,text_only,17
pythia_28b,text,2.8,32,baker,baker,True,mean_diff,L16,16,0.5,single_mid,6.0,all_tokens,0.9411764705882353,1.0,0.05882352941176472,17,16,text_only,17
pythia_28b,text,2.8,32,baker,horse,False,mean_diff,L16,16,0.5,single_mid,6.0,all_tokens,0.3888888888888889,1.0,0.6111111111111112,18,7,text_only,17
pythia_28b,text,2.8,32,baker,snowman,False,mean_diff,L16,16,0.5,single_mid,6.0,all_tokens,0.42857142857142855,1.0,0.5714285714285714,7,3,text_only,17
pythia_28b,text,2.8,32,baker,squirrel,False,mean_diff,L16,16,0.5,single_mid,6.0,all_tokens,0.2857142857142857,1.0,0.7142857142857143,14,4,text_only,17
pythia_28b,text,2.8,32,baker,baker,True,mean_diff,L16,16,0.5,single_mid,10.0,all_tokens,1.0,1.0,0.0,17,17,text_only,17
pythia_28b,text,2.8,32,baker,writer,False,mean_diff,L16,16,0.5,single_mid,10.0,all_tokens,0.36363636363636365,1.0,0.6363636363636364,11,4,text_only,17
pythia_28b,text,2.8,32,baker,horse,False,mean_diff,L16,16,0.5,single_mid,10.0,all_tokens,0.3333333333333333,1.0,0.6666666666666667,18,6,text_only,17
pythia_28b,text,2.8,32,baker,bee,False,mean_diff,L16,16,0.5,single_mid,10.0,all_tokens,0.23076923076923078,1.0,0.7692307692307692,13,3,text_only,17
pythia_28b,text,2.8,32,baker,baker,True,mean_diff,L16,16,0.5,single_mid,15.0,all_tokens,0.9411764705882353,1.0,0.05882352941176472,17,16,text_only,17
pythia_28b,text,2.8,32,baker,photographer,False,mean_diff,L16,16,0.5,single_mid,15.0,all_tokens,0.125,1.0,0.875,8,1,text_only,17
pythia_28b,text,2.8,32,baker,fire,False,mean_diff,L16,16,0.5,single_mid,15.0,all_tokens,0.14285714285714285,1.0,0.8571428571428572,7,1,text_only,17
pythia_28b,text,2.8,32,baker,candle,False,mean_diff,L16,16,0.5,single_mid,15.0,all_tokens,0.3333333333333333,1.0,0.6666666666666667,9,3,text_only,17
pythia_28b,text,2.8,32,baker,baker,True,mean_diff,L16,16,0.5,single_mid,20.0,all_tokens,0.9411764705882353,1.0,0.05882352941176472,17,16,text_only,17
pythia_28b,text,2.8,32,baker,lock,False,mean_diff,L16,16,0.5,single_mid,20.0,all_tokens,0.6,1.0,0.4,10,6,text_only,17
pythia_28b,text,2.8,32,baker,painter,False,mean_diff,L16,16,0.5,single_mid,20.0,all_tokens,0.3333333333333333,1.0,0.6666666666666667,9,3,text_only,17
pythia_28b,text,2.8,32,baker,king,False,mean_diff,L16,16,0.5,single_mid,20.0,all_tokens,0.125,1.0,0.875,8,1,text_only,17
pythia_28b,text,2.8,32,baker,baker,True,mean_diff,L24,24,0.75,single_late,3.0,all_tokens,0.9411764705882353,1.0,0.05882352941176472,17,16,text_only,17
pythia_28b,text,2.8,32,baker,photographer,False,mean_diff,L24,24,0.75,single_late,3.0,all_tokens,0.5,1.0,0.5,8,4,text_only,17
pythia_28b,text,2.8,32,baker,squirrel,False,mean_diff,L24,24,0.75,single_late,3.0,all_tokens,0.5,1.0,0.5,14,7,text_only,17
pythia_28b,text,2.8,32,baker,carpenter,False,mean_diff,L24,24,0.75,single_late,3.0,all_tokens,0.4166666666666667,1.0,0.5833333333333333,12,5,text_only,17
pythia_28b,text,2.8,32,baker,baker,True,mean_diff,L24,24,0.75,single_late,6.0,all_tokens,0.9411764705882353,1.0,0.05882352941176472,17,16,text_only,17
pythia_28b,text,2.8,32,baker,chef,False,mean_diff,L24,24,0.75,single_late,6.0,all_tokens,0.6666666666666666,1.0,0.33333333333333337,9,6,text_only,17
pythia_28b,text,2.8,32,baker,bird,False,mean_diff,L24,24,0.75,single_late,6.0,all_tokens,0.6153846153846154,1.0,0.3846153846153846,13,8,text_only,17
pythia_28b,text,2.8,32,baker,soldier,False,mean_diff,L24,24,0.75,single_late,6.0,all_tokens,0.25,1.0,0.75,8,2,text_only,17
pythia_28b,text,2.8,32,baker,baker,True,mean_diff,L24,24,0.75,single_late,10.0,all_tokens,0.9411764705882353,1.0,0.05882352941176472,17,16,text_only,17
pythia_28b,text,2.8,32,baker,lock,False,mean_diff,L24,24,0.75,single_late,10.0,all_tokens,0.7,1.0,0.30000000000000004,10,7,text_only,17
pythia_28b,text,2.8,32,baker,painter,False,mean_diff,L24,24,0.75,single_late,10.0,all_tokens,0.2222222222222222,1.0,0.7777777777777778,9,2,text_only,17
pythia_28b,text,2.8,32,baker,penguin,False,mean_diff,L24,24,0.75,single_late,10.0,all_tokens,0.4117647058823529,1.0,0.5882352941176471,17,7,text_only,17
pythia_28b,text,2.8,32,baker,baker,True,mean_diff,L24,24,0.75,single_late,15.0,all_tokens,1.0,1.0,0.0,17,17,text_only,17
pythia_28b,text,2.8,32,baker,bee,False,mean_diff,L24,24,0.75,single_late,15.0,all_tokens,0.46153846153846156,1.0,0.5384615384615384,13,6,text_only,17
pythia_28b,text,2.8,32,baker,spider,False,mean_diff,L24,24,0.75,single_late,15.0,all_tokens,0.5,1.0,0.5,16,8,text_only,17
pythia_28b,text,2.8,32,baker,carpenter,False,mean_diff,L24,24,0.75,single_late,15.0,all_tokens,0.4166666666666667,1.0,0.5833333333333333,12,5,text_only,17
pythia_28b,text,2.8,32,baker,baker,True,mean_diff,L24,24,0.75,single_late,20.0,all_tokens,1.0,1.0,0.0,17,17,text_only,17
pythia_28b,text,2.8,32,baker,musician,False,mean_diff,L24,24,0.75,single_late,20.0,all_tokens,0.0,1.0,1.0,9,0,text_only,17
pythia_28b,text,2.8,32,baker,tailor,False,mean_diff,L24,24,0.75,single_late,20.0,all_tokens,0.2222222222222222,1.0,0.7777777777777778,9,2,text_only,17
pythia_28b,text,2.8,32,baker,fisherman,False,mean_diff,L24,24,0.75,single_late,20.0,all_tokens,0.3333333333333333,1.0,0.6666666666666667,6,2,text_only,17
pythia_28b,text,2.8,32,baker,baker,True,mean_diff,L27,27,0.84,single_deep,3.0,all_tokens,0.9411764705882353,1.0,0.05882352941176472,17,16,text_only,17
pythia_28b,text,2.8,32,baker,gardener,False,mean_diff,L27,27,0.84,single_deep,3.0,all_tokens,0.6363636363636364,1.0,0.36363636363636365,11,7,text_only,17
pythia_28b,text,2.8,32,baker,photographer,False,mean_diff,L27,27,0.84,single_deep,3.0,all_tokens,0.5,1.0,0.5,8,4,text_only,17
pythia_28b,text,2.8,32,baker,spider,False,mean_diff,L27,27,0.84,single_deep,3.0,all_tokens,0.625,1.0,0.375,16,10,text_only,17
pythia_28b,text,2.8,32,baker,baker,True,mean_diff,L27,27,0.84,single_deep,6.0,all_tokens,0.9411764705882353,1.0,0.05882352941176472,17,16,text_only,17
pythia_28b,text,2.8,32,baker,gardener,False,mean_diff,L27,27,0.84,single_deep,6.0,all_tokens,0.6363636363636364,1.0,0.36363636363636365,11,7,text_only,17
pythia_28b,text,2.8,32,baker,squirrel,False,mean_diff,L27,27,0.84,single_deep,6.0,all_tokens,0.42857142857142855,1.0,0.5714285714285714,14,6,text_only,17
pythia_28b,text,2.8,32,baker,camel,False,mean_diff,L27,27,0.84,single_deep,6.0,all_tokens,0.5,1.0,0.5,16,8,text_only,17
pythia_28b,text,2.8,32,baker,baker,True,mean_diff,L27,27,0.84,single_deep,10.0,all_tokens,0.9411764705882353,1.0,0.05882352941176472,17,16,text_only,17
pythia_28b,text,2.8,32,baker,photographer,False,mean_diff,L27,27,0.84,single_deep,10.0,all_tokens,0.25,1.0,0.75,8,2,text_only,17
pythia_28b,text,2.8,32,baker,camel,False,mean_diff,L27,27,0.84,single_deep,10.0,all_tokens,0.5,1.0,0.5,16,8,text_only,17
pythia_28b,text,2.8,32,baker,lock,False,mean_diff,L27,27,0.84,single_deep,10.0,all_tokens,0.7,1.0,0.30000000000000004,10,7,text_only,17
pythia_28b,text,2.8,32,baker,baker,True,mean_diff,L27,27,0.84,single_deep,15.0,all_tokens,0.8823529411764706,1.0,0.11764705882352944,17,15,text_only,17
pythia_28b,text,2.8,32,baker,squirrel,False,mean_diff,L27,27,0.84,single_deep,15.0,all_tokens,0.2857142857142857,1.0,0.7142857142857143,14,4,text_only,17
pythia_28b,text,2.8,32,baker,king,False,mean_diff,L27,27,0.84,single_deep,15.0,all_tokens,0.5,1.0,0.5,8,4,text_only,17
pythia_28b,text,2.8,32,baker,tailor,False,mean_diff,L27,27,0.84,single_deep,15.0,all_tokens,0.2222222222222222,1.0,0.7777777777777778,9,2,text_only,17
pythia_28b,text,2.8,32,baker,baker,True,mean_diff,L27,27,0.84,single_deep,20.0,all_tokens,0.9411764705882353,1.0,0.05882352941176472,17,16,text_only,17
pythia_28b,text,2.8,32,baker,soldier,False,mean_diff,L27,27,0.84,single_deep,20.0,all_tokens,0.25,1.0,0.75,8,2,text_only,17
pythia_28b,text,2.8,32,baker,tailor,False,mean_diff,L27,27,0.84,single_deep,20.0,all_tokens,0.2222222222222222,1.0,0.7777777777777778,9,2,text_only,17
pythia_28b,text,2.8,32,baker,doctor,False,mean_diff,L27,27,0.84,single_deep,20.0,all_tokens,0.0,1.0,1.0,15,0,text_only,17
pythia_28b,text,2.8,32,baker,baker,True,mean_diff,all_layers,-1,1.0,all_layers,3.0,all_tokens,0.9411764705882353,1.0,0.05882352941176472,17,16,text_only,17
pythia_28b,text,2.8,32,baker,painter,False,mean_diff,all_layers,-1,1.0,all_layers,3.0,all_tokens,0.0,1.0,1.0,9,0,text_only,17
pythia_28b,text,2.8,32,baker,knight,False,mean_diff,all_layers,-1,1.0,all_layers,3.0,all_tokens,0.3,1.0,0.7,10,3,text_only,17
pythia_28b,text,2.8,32,baker,snowman,False,mean_diff,all_layers,-1,1.0,all_layers,3.0,all_tokens,0.42857142857142855,1.0,0.5714285714285714,7,3,text_only,17
pythia_28b,text,2.8,32,baker,baker,True,mean_diff,all_layers,-1,1.0,all_layers,6.0,all_tokens,0.9411764705882353,1.0,0.05882352941176472,17,16,text_only,17
pythia_28b,text,2.8,32,baker,violin,False,mean_diff,all_layers,-1,1.0,all_layers,6.0,all_tokens,0.14285714285714285,1.0,0.8571428571428572,14,2,text_only,17
pythia_28b,text,2.8,32,baker,penguin,False,mean_diff,all_layers,-1,1.0,all_layers,6.0,all_tokens,0.17647058823529413,1.0,0.8235294117647058,17,3,text_only,17
pythia_28b,text,2.8,32,baker,horse,False,mean_diff,all_layers,-1,1.0,all_layers,6.0,all_tokens,0.2222222222222222,1.0,0.7777777777777778,18,4,text_only,17
pythia_28b,text,2.8,32,baker,baker,True,mean_diff,all_layers,-1,1.0,all_layers,10.0,all_tokens,1.0,1.0,0.0,17,17,text_only,17
pythia_28b,text,2.8,32,baker,tailor,False,mean_diff,all_layers,-1,1.0,all_layers,10.0,all_tokens,1.0,1.0,0.0,9,9,text_only,17
pythia_28b,text,2.8,32,baker,snowman,False,mean_diff,all_layers,-1,1.0,all_layers,10.0,all_tokens,1.0,1.0,0.0,7,7,text_only,17
pythia_28b,text,2.8,32,baker,horse,False,mean_diff,all_layers,-1,1.0,all_layers,10.0,all_tokens,1.0,1.0,0.0,18,18,text_only,17
pythia_28b,text,2.8,32,baker,baker,True,mean_diff,all_layers,-1,1.0,all_layers,15.0,all_tokens,1.0,1.0,0.0,17,17,text_only,17
pythia_28b,text,2.8,32,baker,knight,False,mean_diff,all_layers,-1,1.0,all_layers,15.0,all_tokens,1.0,1.0,0.0,10,10,text_only,17
pythia_28b,text,2.8,32,baker,tailor,False,mean_diff,all_layers,-1,1.0,all_layers,15.0,all_tokens,1.0,1.0,0.0,9,9,text_only,17
